,offer_id,time,reward,difficulty,duration,offer_type,web_channel,mobile_channel,social_channel,person_id,gender,age,became_member_on,income
13291,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,9e3f177afd7a4d939d486f79e4bfeeb6,M,54.0,02/23/2017,80000.0
13292,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,b1f4e2cbbdd6480699e0f0a355822f49,F,87.0,10/22/2016,85000.0
13293,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,9cfa8a152539446b8384a215eb7db2fe,F,57.0,06/24/2017,73000.0
13294,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,4d007985991543f586384b54f5157c9e,F,75.0,04/29/2017,80000.0
13295,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,23264960b6724afeaf89b61af7b0662d,M,67.0,10/31/2017,97000.0
13296,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,40add65eeccb484eb5567ac2c81601f2,F,63.0,09/06/2016,101000.0
13297,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,b661a3a7d5484922a58954e4508bfa6b,M,62.0,03/06/2016,71000.0
13298,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,2889214639664320b1c74db66c47d3fd,F,53.0,10/25/2017,88000.0
13299,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,b28a6f46a03143c3b5cf277617660980,M,52.0,09/16/2015,66000.0
13300,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,9e1b77408fdb414bb6d36a1aa04567e8,,,,
13301,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,900cc48bfa9f47448bb4e0b846e2f4d7,M,47.0,08/01/2017,76000.0
13302,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,ce9ff37fcd4a4f6180ee3df63d6ce6c0,M,69.0,09/15/2016,53000.0
13303,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,1c0447a9d17f4d338711cbb6c475f2e1,M,74.0,10/11/2015,84000.0
13304,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,2e40baf0355a41329025e8da10bc7c54,F,59.0,07/10/2016,99000.0
13305,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,fbf1e8ee855d4d43b7adf0f6233de40b,F,56.0,03/13/2018,53000.0
13306,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,562479f01f69488bb4e79e3c2937bfa9,M,75.0,09/20/2015,41000.0
13307,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,adee4e7b7dfd4661bd0faa61ed3ad33b,M,23.0,10/28/2017,32000.0
13308,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,26a2ab820a234213818a1a15e15eafee,M,76.0,04/18/2015,78000.0
13309,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,81e9b730f99948d1908d1370bd87e58d,F,21.0,11/19/2015,59000.0
13310,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,c7f30804923d4edaa1c734d433b67e95,F,51.0,08/23/2015,81000.0
13311,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,27920c5d12634b278ff089b05772f013,F,85.0,03/16/2016,72000.0
13312,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,ee45ba44b88a4a509f814800f9832cdf,F,57.0,05/18/2018,95000.0
13313,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,e23280a162b34a94a7b45ce5d9b18b7a,M,55.0,10/24/2017,118000.0
13314,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,dc7a7cf01f4040438ead2495de0372c2,M,27.0,01/14/2017,57000.0
13315,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,0fd94650b0bd46c29140b2742eed0bea,M,66.0,12/23/2017,75000.0
13316,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,8fbb14f4f4a24f2c98c1cc7672e6be2e,F,54.0,12/25/2017,75000.0
13317,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,42023cd8387840388f7df528de2dbbe2,M,62.0,10/08/2013,35000.0
13318,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,cd378dbec01843e188ae3d3384f39717,F,48.0,02/01/2018,70000.0
13319,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,b6e07f29867b4284aa42106bdc4d51d3,F,69.0,04/03/2016,87000.0
13320,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,84f92efc819047ec88e3544570c8da30,M,48.0,04/17/2017,74000.0
13321,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,c8f6b6d4decd48c1a81b6c8fcf567958,F,19.0,01/25/2017,54000.0
13322,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,ecb6986179c447e1b489082d7e875c80,M,43.0,05/20/2014,49000.0
13323,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,609e2aa9b7624f7295e0d574b9c3f4a1,M,72.0,06/22/2018,100000.0
13324,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,0673e9690e874b7b842da2be63d2de84,M,82.0,02/15/2018,96000.0
13325,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,72c8c0516a79419cac2c8f7f8fbaa14c,F,64.0,09/05/2016,73000.0
13326,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,919f3f6565a544d8a06eaef8e6a86d9d,F,58.0,02/02/2017,73000.0
13327,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,7b74e68b25754abb968231adc71c7e3a,M,76.0,03/08/2018,118000.0
13328,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,99950b4620c247f3b138576e96e82c9d,M,61.0,08/22/2017,99000.0
13329,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,99950b4620c247f3b138576e96e82c9d,M,61.0,08/22/2017,99000.0
13330,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,62811a87189d467b81a809a886742e85,M,83.0,11/23/2017,103000.0
13331,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,71de1f697e3142b685847eabb040440e,M,70.0,04/30/2017,84000.0
13332,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,08243bf7c8df469591c0b9d29074463d,M,49.0,02/18/2017,39000.0
13333,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,5159b0aa366e4b9b9e55c737839bea23,F,51.0,01/04/2016,114000.0
13334,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,919ee63437d742729f1f502ae9e619d9,M,39.0,04/27/2017,71000.0
13335,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,90afa41287144f5fab10fef8a7eb4fac,M,57.0,08/18/2013,65000.0
13336,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,a1d137224f544926941c34aa8d3e2a7c,F,89.0,12/13/2017,67000.0
13337,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,762384c7198a4af8b1773400d8ec0335,F,64.0,02/20/2017,94000.0
13338,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,a59bfb59c77d4d319769bf0ed8bed04d,M,70.0,11/24/2015,74000.0
13339,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,a24c2ccbffcb47d29491771856b1dcd3,F,91.0,09/04/2016,31000.0
13340,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,14eeeab1e08f47fc96b290ba90d9a46f,F,67.0,11/08/2017,77000.0
13341,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,aeb042db70ab4c138f08a5c50d666e59,,,,
13342,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,d53d607837ca4f86bc3c3fced23b35a9,F,26.0,04/28/2018,41000.0
13343,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,7c17d1868a3b47fe9326f601a544a59e,M,65.0,05/13/2016,86000.0
13344,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,7c17d1868a3b47fe9326f601a544a59e,M,65.0,05/13/2016,86000.0
13345,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,4ceaf68ebb40427c942bf6cc390e999e,M,58.0,07/07/2016,102000.0
13346,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,8419c37c46704c1c8f5b8c19fb36ff64,F,83.0,01/20/2018,73000.0
13347,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,a1cdc184a3ff4b57a37670c88d26eca9,M,43.0,03/15/2015,52000.0
13348,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,25a132b5f6604288a53d48a5f2792735,M,29.0,10/14/2016,53000.0
13349,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,f79cdf82289a439d973bb9c2c6c83c93,M,41.0,01/24/2016,50000.0
13350,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,f79cdf82289a439d973bb9c2c6c83c93,M,41.0,01/24/2016,50000.0
13351,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,377b9773bf3945589b144f0feabeccbb,M,57.0,06/03/2014,55000.0
13352,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,824f23da8cf2499ca499d8a8ca068842,F,84.0,03/11/2017,118000.0
13353,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,95e94202440a43939f3195fc975e7367,M,50.0,02/09/2017,43000.0
13354,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,4744cfa970244d629b0a279fd2a468b2,M,71.0,05/30/2018,119000.0
13355,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,398d2fec9c9f4d759c5565caf97d1f80,M,53.0,12/21/2015,87000.0
13356,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,49295418cdfb40aba2dba760b44a0a08,F,44.0,03/10/2017,34000.0
13357,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,1e31fe91b54e41f98c146158fe404f1f,F,82.0,10/02/2016,59000.0
13358,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,ad7ae900636d44eea472ecfa2b8dbd6f,M,54.0,08/20/2017,73000.0
13359,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,6690f94587ec4b50abda164a6dc6d99a,F,51.0,04/02/2016,73000.0
13360,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,8fbc24ca2c8a4f16873fbdfe6b29f5e9,M,34.0,09/29/2016,57000.0
13361,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,fc05227412c64551b11d24e6a07332c1,M,48.0,09/11/2017,53000.0
13362,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,887307808066435ea25fa51c5a6924bf,M,39.0,11/08/2017,69000.0
13363,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,09ccb706f86c4d1ca7a35d054caa9fb5,M,51.0,01/27/2015,50000.0
13364,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,c801141ccbd74cb08db4b93cc5917a1e,M,53.0,01/23/2016,98000.0
13365,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,03a6837af25144b18936719d7afd5a58,F,36.0,04/17/2018,62000.0
13366,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,0a56aac1e1b34467aabab91930db6786,F,51.0,01/27/2016,105000.0
13367,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,77fd8a09cbeb4dbaba14115a53f2bfd1,M,26.0,09/13/2013,75000.0
13368,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,fddb6eacd12444ceb6ec5c9e301f4d79,M,36.0,06/24/2017,74000.0
13369,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,93c1bcc3ec6f420aa9cf50d0d88996fb,M,67.0,01/02/2017,72000.0
13370,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,41eb66dfb4824a029f7abb81c140c267,O,63.0,01/10/2018,32000.0
13371,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,a9035280036b4e21bfe017153319c1b3,M,31.0,09/15/2013,58000.0
13372,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,c72a75ee3f1e4fae8db78cc3e5a4780b,M,53.0,03/06/2018,68000.0
13373,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,997938e130bc4607a3649456a13d26a2,F,70.0,11/18/2017,86000.0
13374,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,0f0c770d5eaa4ebe9ca67f8c5c240f76,F,55.0,01/05/2016,77000.0
13375,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,4c93b5932a95434d95305b8d2717bc87,F,57.0,01/17/2014,60000.0
13376,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,a0aa2dbb521e4389b34d0c29a2a77286,M,94.0,07/26/2017,95000.0
13377,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,a0aa2dbb521e4389b34d0c29a2a77286,M,94.0,07/26/2017,95000.0
13378,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,ce2819ef946145c2a1b2ac36458d5229,M,71.0,08/19/2017,89000.0
13379,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,69e91f44f04e47c9856b00d77c7736f4,M,58.0,11/16/2016,78000.0
13380,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,27e24d4d58c0473894035e6e0a74849e,F,27.0,06/10/2016,45000.0
13381,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,e79c466771a942269ef56dcfbf50177a,M,47.0,12/09/2017,83000.0
13382,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,53200e21c20a43c0be21eed71eb0f5af,M,58.0,08/04/2016,114000.0
13383,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,a53129ef372e44e7af6cbc0a0ec11c26,M,50.0,06/15/2017,73000.0
13384,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,395d93dc9b9d4cb7bce9901fa07f27ec,M,56.0,05/26/2014,75000.0
13385,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,395d93dc9b9d4cb7bce9901fa07f27ec,M,56.0,05/26/2014,75000.0
13386,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,63fcd3b7b0e64166ac6b8d6cc4c5f23e,F,44.0,03/12/2016,67000.0
13387,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,e4c1df33299b4b9d9d8924a45823095d,F,61.0,11/05/2016,113000.0
13388,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,a05d5de8d4314ec19162578f67af3fee,F,62.0,02/04/2018,74000.0
13389,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,ec8a12c9d36142efbff26a115fcc491d,M,33.0,09/05/2016,63000.0
13390,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,b75b00a50cfa4059aef0851e81904a24,M,67.0,04/09/2016,114000.0
13391,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,3b13ea0c378c485ba7ab038ee08bed44,M,47.0,11/04/2016,84000.0
13392,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,663a3eb67a9245ba9ed86162a7f1e801,M,59.0,06/09/2017,79000.0
13393,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,8efe784d3d864d1294e5d6c71af22032,F,27.0,02/10/2016,51000.0
13394,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,840c1483e58f464ca46a05670f085679,F,41.0,04/13/2016,73000.0
13395,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,9e08560831d3498d98cbe1958412d6b8,F,48.0,10/18/2016,53000.0
13396,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,cc3ad71378a240a0841158e9aefe046e,M,25.0,02/20/2017,35000.0
13397,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,5dd3c0d6576944cc91574ee4118bd008,M,68.0,01/08/2018,118000.0
13398,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,bfbb2bd21f3c41488c7f80b70abffaab,,,,
13399,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,0cfc87a1aec942fd9c6055add7179075,F,64.0,06/13/2017,71000.0
13400,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,793913a9f33c4ae596cfa55ef3bfd901,F,87.0,12/26/2017,79000.0
13401,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,7b28acaeabb6479a82d9dfa4a0e7a9e1,F,48.0,09/23/2017,62000.0
13402,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,286424d90dee4e23a07e1f374c69a89e,F,63.0,03/22/2017,84000.0
13403,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,7e5e7db0dea54e8ea8ecd051d0720898,F,61.0,08/15/2017,79000.0
13404,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,948ec827ac334c8782a1da99a2d6a39b,M,61.0,01/08/2016,44000.0
13405,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,daad151d84664dd6a4809ab8f05af690,M,40.0,07/27/2016,86000.0
13406,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,829e2363d8764ef98a8aee9159028621,M,45.0,05/01/2016,43000.0
13407,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,653697fc1d184a3695475b9ecab28a95,M,33.0,09/30/2017,73000.0
13408,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,12bb28f74cc24c788113326105629a9b,M,69.0,07/04/2016,74000.0
13409,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,39a50f9f9c944fa99f695666826889eb,M,40.0,07/11/2018,91000.0
13410,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,90bc48f7e27d4ad8b2c9044f98009978,F,60.0,10/01/2016,61000.0
13411,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,36e540dd327144b58b77729db6167af4,F,79.0,12/17/2013,50000.0
13412,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,70a8ee36b52648268a2b81ce05d48ffb,M,37.0,08/03/2015,70000.0
13413,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,bcc8f75e473d4b8cbeb5fde033b14f6a,M,53.0,11/25/2017,92000.0
13414,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,ab4bebc50e804ba299d91e796b214c20,M,47.0,07/15/2017,56000.0
13415,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,3313c400a5d5467e81e4ce274a0e35a4,M,47.0,08/22/2015,66000.0
13416,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,7fa4dff92dce46e1bf9bbc1fb7074a3d,F,34.0,09/07/2016,35000.0
13417,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,b4703f75abe14b4d9a073c9675d4c0cf,M,44.0,12/05/2015,62000.0
13418,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,73c5add7117c43b3b13a17cb05ae15ad,M,18.0,07/11/2016,41000.0
13419,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,24bfa125f2ba493f9b5f7abacc83f796,F,40.0,07/31/2016,58000.0
13420,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,9643b1f0557945f2940b96743fd128e4,F,86.0,11/05/2017,70000.0
13421,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,abc4d6e1c8564532a878308c2aa5ec76,M,60.0,08/15/2017,86000.0
13422,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,872683bcd7534cebbed03becb39014d9,F,46.0,08/27/2014,96000.0
13423,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,02c89861ce2c4010bf4ed63f6f6d5df3,M,58.0,03/16/2016,79000.0
13424,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,0afacad54c614b348139fcf6a6e19c7a,M,24.0,12/17/2017,38000.0
13425,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,8db6b535086043c8ad6e919f513d1ce5,F,86.0,03/30/2016,55000.0
13426,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,794bd333e1c4441eafc03354fe9f5836,,,,
13427,0b1e1539f2cc45b7b9fa7c272da2e1d7,390,5,20,10,discount,1,0,0,46a8553f78b0444c859579017100c0ae,F,56.0,08/09/2016,71000.0
13428,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,40ce68d83c7b4edc95b47317fb4b6e70,F,53.0,07/18/2018,39000.0
13429,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,a29f77fbfa8b4412966080028a5beb30,M,51.0,10/31/2015,47000.0
13430,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,a8fcb3020d674e7087b4ab4a5088b391,M,35.0,12/17/2017,68000.0
13431,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,2119673616e04d3eb001c92dee19ddc5,F,67.0,10/23/2017,67000.0
13432,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,0585b57db9514fc786b29008e693a49d,F,78.0,06/20/2016,110000.0
13433,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,7fe873022c4749f88bb40c01bc5e1c8d,O,59.0,08/06/2015,48000.0
13434,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,d555689c336b45f4ae0a7b9fd99fbc8a,M,55.0,07/10/2017,61000.0
13435,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,7568a4e8eaa746ec8e1bb57d255a8eae,F,60.0,01/28/2018,32000.0
13436,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,9e1e07ef20fa4b338e0a8969b33e16dc,F,37.0,08/30/2017,45000.0
13437,2906b810c7d4411798c6938adc9daaa5,390,2,10,7,discount,1,1,0,b8c5cacabf4d42ea8fd403bb3a7b7706,M,85.0,02/18/2014,47000.0
13438,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,00bc42a62f884b41a13cc595856cf7c3,M,44.0,01/11/2016,72000.0
13439,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,3091fdb6abd64e72b9622c14950937b7,M,58.0,08/16/2016,114000.0
13440,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,8ebb4b878bae43feacae47f0fad3654a,M,52.0,12/28/2017,50000.0
13441,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,7b00bec0eed84ed0b5ef5dd75cfe520f,F,67.0,10/19/2015,75000.0
13442,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,75ebf737270f4aed850374986aac7333,F,55.0,08/15/2017,71000.0
13443,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,32d2e1cc3f46442c8992f359385bd032,F,77.0,04/23/2017,43000.0
13444,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,a4c98a6ac16146a3ace87e6680b67471,M,24.0,08/02/2014,42000.0
13445,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,3d1ef55f27c34307805ff0120b99397a,M,39.0,06/20/2015,51000.0
13446,4d5c57ea9a6940dd891ad53e9dbe8da0,390,10,10,5,bogo,1,1,1,d634cc586de4494d8a7b07a54df7c91f,M,59.0,12/13/2015,60000.0
13447,f19421c1d4aa40978ebb69ca19b0e20d,390,5,5,5,bogo,1,1,1,1f99f39237164b17a8b6848f4ce881c3,M,49.0,11/21/2016,47000.0
13448,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,ba36d81376df4e25938086ef87e506ec,F,19.0,05/08/2016,56000.0
13449,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,78b9c23c475d4b84bf771557f356acae,M,86.0,12/02/2016,74000.0
13450,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,5,5,7,bogo,1,1,0,c9bd645c89ff4a768f53ae84c48da8f7,F,82.0,01/30/2017,75000.0
13451,fafdcd668e3743c1bb461111dcafc2a4,390,2,10,10,discount,1,1,1,ec7764ae29b0430a9b291c00c1cfa757,M,74.0,01/14/2018,72000.0
13452,2298d6c36e964ae4a3e7e9706d1fb8c2,390,3,7,7,discount,1,1,1,624863537e7b4e00ada0ef2cdef30148,F,71.0,07/22/2017,60000.0
13453,ae264e3637204a6fb9bb56bc8210ddfd,390,10,10,7,bogo,0,1,1,325da16cf16c4d72972f28281f752201,M,63.0,08/27/2017,93000.0
